Year,Month,Fieldwork,,Published,Polling,Publisher,Con,,Lab,,LD,,Con lead,,,,UKIP,Green,BNP
,May,23-25,23/05/2014,27,Lord Ashcroft,,29,0,31,-4,8,-1,-2,4,Phone,,17,,
,May,23-26,23/05/2014,27,Populus,,34,0,36,0,9,0,-2,0,Internet,,14,3,1
,May,26-27,26/05/2014,,YouGov,Sun,32,-2,34,-1,8,-1,-2,-1,Internet,,15,5,1
,May,27-28,27/05/2014,,YouGov,Sun,32,0,36,2,9,1,-4,-2,Internet,,14,5,1
,May,28-29,28/05/2014,,YouGov,Sun,31,-1,38,2,7,-2,-7,-3,Internet,,16,4,0
,May,28-29,28/05/2014,30,Populus,,34,0,35,-1,9,0,-1,1,Internet,,14,4,0
,May,29-30,29/05/2014,1,YouGov,ST,33,2,36,-2,7,0,-3,4,Internet,,15,4,0
,May,30-1,30/05/2014,2,Populus,,32,-2,37,2,10,1,-5,-4,Internet,,13,3,0
,May,30-1,30/05/2014,2,Lord Ashcroft,,25,-4,34,3,6,-2,-9,-7,Phone,,19,,
,Jun,1-2,01/06/2014,,YouGov,Sun,30,-3,36,0,8,1,-6,-3,Internet,,17,5,0
,Jun,2-3,02/06/2014,,YouGov,Sun,32,2,36,0,8,0,-4,2,Internet,,14,5,0
,Jun,3-4,03/06/2014,,YouGov,Sun,32,0,37,1,7,-1,-5,-1,Internet,,13,5,0
,Jun,3-5,03/06/2014,9,Opinium,Ob,31,-1,35,2,6,-1,-4,-3,Internet,,19,4,1
,Jun,4-5,04/06/2014,,YouGov,Sun,31,-1,37,0,8,1,-6,-1,Internet,,15,5,0
,Jun,4-6,04/06/2014,7,Populus,,34,2,35,-2,9,-1,-1,4,Internet,,14,5,0
,Jun,5-6,05/06/2014,9,YouGov,ST,33,2,37,0,7,-1,-4,2,Internet,,14,5,0
,Jun,6-8,06/06/2014,10,Lord Ashcroft,,28,3,32,-2,8,2,-4,5,Phone,,17,,
,Jun,6-8,06/06/2014,9,Populus,,35,1,36,1,9,0,-1,0,Internet,,14,3,1
,Jun,8-9,08/06/2014,,YouGov,Sun,31,-2,37,0,7,0,-6,-2,Internet,,15,5,0
,Jun,9-10,09/06/2014,,YouGov,Sun,35,4,37,0,8,1,-2,4,Internet,,12,3,1
,Jun,10-11,10/06/2014,,YouGov,Sun,34,-1,36,-1,6,-2,-2,0,Internet,,14,5,0
,Jun,10-12,10/06/2014,20,TNS BMRB,,29,,35,,6,,-6,,Internet,,23,,
,Jun,11-12,11/06/2014,13,Populus,,32,-3,35,-1,8,-1,-3,-2,Internet,,15,5,0
,Jun,11-12,11/06/2014,,YouGov,Sun,32,-2,38,2,8,2,-6,-4,Internet,,12,5,0
,Jun,11-12,11/06/2014,,YouGov,Sun on Sunday,33,,36,,8,0,-3,,Internet,,14,5,0
,Jun,11-13,11/06/2014,15,ComRes,IoS/SM,32,3,34,1,7,-1,-2,2,Internet,,18,4,1
,Jun,12-13,12/06/2014,15,YouGov,ST,33,1,37,-1,8,0,-4,2,Internet,,13,5,0
,Jun,13-15,13/06/2014,16,Lord Ashcroft,,29,1,35,3,8,0,-6,-2,Phone,,15,6,
,Jun,13-15,13/06/2014,16,Populus,,33,1,37,2,9,1,-4,-1,Internet,,13,4,1
,Jun,13-15,13/06/2014,18,ICM,Gu,31,-2,32,1,10,-3,-1,-3,Phone,,16,,
,Jun,14-17,14/06/2014,18,MORI,ES,31,0,34,0,8,-1,-3,0,Phone,Certain to vote,14,8,1
,Jun,15-16,15/06/2014,,YouGov,Sun,32,-1,36,-1,10,2,-4,0,Internet,,14,5,0
,Jun,16-17,16/06/2014,,YouGov,Sun,34,2,37,1,7,-3,-3,1,Internet,,13,4,1
,Jun,17-18,17/06/2014,,YouGov,Sun,34,0,38,1,7,0,-4,-1,Internet,,13,5,1
,Jun,17-19,17/06/2014,22,Opinium,Ob,31,0,35,0,7,1,-4,0,Internet,,17,5,1
,Jun,18-19,18/06/2014,20,Populus,,34,1,36,-1,8,-1,-2,-2,Internet,,13,3,1
,Jun,18-19,18/06/2014,,YouGov,Sun,33,-1,37,-1,8,1,-4,0,Internet,,15,3,0
,Jun,19-20,19/06/2014,22,YouGov,ST,32,-1,38,1,8,0,-6,-2,Internet,,14,5,0
,Jun,20-22,20/06/2014,23,Lord Ashcroft,,28,-1,33,-2,9,1,-5,1,Phone,,17,7,
,Jun,20-22,20/06/2014,23,Populus,,32,-2,37,1,9,1,-5,-3,Internet,,13,3,1
,Jun,22-23,22/06/2014,,YouGov,Sun,32,0,36,-2,9,1,-4,2,Internet,,15,4,0
,Jun,23-24,23/06/2014,,YouGov,Sun,33,1,36,0,8,-1,-3,1,Internet,,15,4,0
,Jun,24-25,24/06/2014,,YouGov,Sun,32,-1,37,1,7,-1,-5,-2,Internet,,14,5,1
,Jun,25-26,25/06/2014,,YouGov,Sun,33,1,38,1,8,1,-5,0,Internet,,13,4,0
,Jun,25-26,25/06/2014,27,Populus,,34,2,35,-2,8,-1,-1,4,Internet,,13,5,0
,Jun,26-27,26/06/2014,29,YouGov,ST,33,0,37,-1,8,0,-4,1,Internet,,14,5,0
,Jun,27,27/06/2014,29,Survation,MoS,27,0,36,4,7,-2,-9,-4,Internet,GB,22,5,0
,Jun,27-29,27/06/2014,30,Lord Ashcroft,,33,5,31,-2,9,0,2,7,Phone,,15,6,
,Jun,27-29,27/06/2014,30,Populus,,33,-1,37,2,10,2,-4,-3,Internet,,12,4,0
,Jun,27-29,27/06/2014,1,ComRes,Ind,30,0,32,-3,7,-1,-2,3,Phone,,18,5,1
,Jun,29-30,29/06/2014,,YouGov,Sun,35,2,37,0,8,0,-2,2,Internet,,12,3,1
,Jun,30-1,30/06/2014,,YouGov,Sun,33,-2,38,1,8,0,-5,-3,Internet,,11,5,0
,Jul,1-2,01/07/2014,,YouGov,Sun,35,2,37,-1,8,0,-2,3,Internet,,12,5,1
,Jul,1-3,01/07/2014,6,Opinium,Ob,29,-2,35,0,7,0,-6,-2,Internet,,18,5,1
,Jul,2-3,02/07/2014,4,Populus,,34,1,35,-2,9,-1,-1,3,Internet,,14,4,0
,Jul,2-3,02/07/2014,,YouGov,Sun,35,0,36,-1,8,0,-1,1,Internet,,12,5,0
,Jul,3-4,03/07/2014,6,YouGov,ST,34,-1,36,0,8,0,-2,-1,Internet,,13,5,0
,Jul,4-6,04/07/2014,7,Lord Ashcroft,,27,-6,34,3,11,2,-7,-9,Phone,,15,6,
,Jul,4-6,04/07/2014,7,Populus,,31,-3,38,3,9,0,-7,-6,Internet,,14,4,1
,Jul,6-7,06/07/2014,,YouGov,Sun,34,0,37,1,9,1,-3,-1,Internet,,13,4,0
,Jul,7-8,07/07/2014,,YouGov,Sun,31,-3,38,1,8,-1,-7,-4,Internet,,12,5,0
,Jul,8-9,08/07/2014,,YouGov,Sun,32,1,36,-2,10,2,-4,3,Internet,,12,5,1
,Jul,9-10,09/07/2014,,YouGov,Sun,34,2,37,1,8,-2,-3,1,Internet,,12,5,0
,Jul,9-10,09/07/2014,11,Populus,,34,3,36,-2,8,-1,-2,5,Internet,,12,5,0
,Jul,10-11,10/07/2014,13,YouGov,ST,33,-1,38,1,9,1,-5,-2,Internet,,12,4,0
,Jul,11-13,11/07/2014,14,Lord Ashcroft,,32,5,36,2,7,-4,-4,3,Phone,,14,6,
,Jul,11-13,11/07/2014,14,Populus,,34,0,37,1,9,1,-3,-1,Internet,,12,3,1
,Jul,11-13,11/07/2014,15,ICM,Gu,34,3,33,1,12,2,1,2,Phone,,9,,
,Jul,12-15,12/07/2014,16,MORI,ES,32,1,35,1,8,0,-3,0,Phone,Certain to vote,12,8,0
,Jul,13-14,13/07/2014,,YouGov,Sun,35,2,38,0,8,-1,-3,2,Internet,,10,4,0
,Jul,14-15,14/07/2014,,YouGov,Sun,34,-1,38,0,6,-2,-4,-1,Internet,,13,4,0
,Jul,15-16,15/07/2014,,YouGov,Sun,33,-1,36,-2,9,3,-3,1,Internet,,13,4,1
,Jul,16-17,16/07/2014,,YouGov,Sun,32,-1,39,3,8,-1,-7,-4,Internet,,13,4,0
,Jul,16-17,16/07/2014,18,Populus,,35,1,35,-2,8,-1,0,3,Internet,,14,3,1
,Jul,16-18,16/07/2014,20,ComRes,IoS/SM,31,-1,34,0,9,2,-3,1,Internet,,17,4,0
,Jul,17-18,17/07/2014,20,YouGov,ST,32,0,37,-2,9,1,-5,2,Internet,,13,5,0
,Jul,17-19,17/07/2014,20,Opinium,Ob,30,1,34,-1,9,2,-4,2,Internet,,17,4,1
,Jul,18-20,18/07/2014,21,Lord Ashcroft,,27,-5,35,-1,7,0,-8,-4,Phone,,17,7,
,Jul,18-20,18/07/2014,21,Populus,,32,-3,37,2,9,1,-5,-5,Internet,,13,4,1
,Jul,20-21,20/07/2014,,YouGov,Sun,34,2,38,1,9,0,-4,1,Internet,,11,4,1
,Jul,21-22,21/07/2014,,YouGov,Sun,34,0,37,-1,7,-2,-3,1,Internet,,14,5,1
,Jul,22-23,22/07/2014,,YouGov,Sun,34,0,38,1,8,1,-4,-1,Internet,,12,4,1
,Jul,23-24,23/07/2014,25,Populus,,35,3,37,0,9,0,-2,3,Internet,,9,4,1
,Jul,23-24,23/07/2014,,YouGov,Sun,35,1,38,0,8,0,-3,1,Internet,,11,4,0
,Jul,24-25,24/07/2014,27,YouGov,ST,35,0,36,-2,8,0,-1,2,Internet,,13,5,0
,Jul,25-27,25/07/2014,28,Lord Ashcroft,,32,5,34,-1,9,2,-2,6,Phone,,14,6,
,Jul,25-27,25/07/2014,28,Populus,,33,-2,37,0,9,0,-4,-2,Internet,,12,5,0
,Jul,25-27,25/07/2014,29,ComRes,Ind,27,-3,33,1,8,1,-6,-4,Phone,,17,7,1
,Jul,27-28,27/07/2014,,YouGov,Sun,33,-2,39,3,8,0,-6,-5,Internet,,12,4,0
,Jul,28-29,28/07/2014,,YouGov,Sun,34,1,35,-4,8,0,-1,5,Internet,,12,6,1
,Jul,29-30,29/07/2014,,YouGov,Sun,35,1,37,2,8,0,-2,-2,Internet,,12,4,0
,Jul,29-1,29/07/2014,3,Opinium,Ob,32,2,35,1,7,-2,-3,1,Internet,,15,5,1
,Jul,30-31,30/07/2014,,YouGov,Sun,34,-1,38,1,8,0,-4,-2,Internet,,13,4,1
,Jul,30-31,30/07/2014,1,Populus,,35,2,36,-1,8,-1,-1,3,Internet,,13,4,0
,Jul,31-1,31/07/2014,3,YouGov,ST,35,1,38,0,7,-1,-3,1,Internet,,12,4,0
,Aug,1-3,01/08/2014,4,Lord Ashcroft,,30,-2,33,-1,8,-1,-3,-1,Phone,,18,6,
,Aug,1-3,01/08/2014,4,Populus,,35,0,37,1,9,1,-2,-1,Internet,,12,3,1
,Aug,3-4,03/08/2014,,YouGov,Sun,34,-1,38,0,6,-1,-4,-1,Internet,,13,4,0
,Aug,4-5,04/08/2014,,YouGov,Sun,33,-1,38,0,8,2,-5,-1,Internet,,12,4,0
,Aug,5-6,05/08/2014,,YouGov,Sun,34,1,37,-1,9,1,-3,2,Internet,,12,4,0
,Aug,6-7,06/08/2014,8,Populus,,36,1,35,-2,9,0,1,3,Internet,,11,3,1
,Aug,6-7,06/08/2014,,YouGov,Sun,33,-1,38,1,7,-2,-5,-2,Internet,,12,4,1
,Aug,7-8,07/08/2014,10,YouGov,ST,33,0,37,-1,8,1,-4,1,Internet,,13,4,0
,Aug,8-10,08/08/2014,12,ICM,Gu,31,-3,38,5,12,0,-7,-8,Phone,,10,,
,Aug,8-11,08/08/2014,11,Populus,,33,-3,37,2,9,0,-4,-5,Internet,,12,3,1
,Aug,9-11,09/08/2014,13,MORI,ES,33,1,33,-2,7,-1,0,3,Phone,Certain to vote,13,7,0
,Aug,10-11,10/08/2014,,YouGov,Sun,33,0,37,0,8,0,-4,0,Internet,,12,5,0
,Aug,11-12,11/08/2014,,YouGov,Sun,35,2,38,1,8,0,-3,1,Internet,,11,4,0
,Aug,12-13,12/08/2014,,YouGov,Sun,34,-1,36,-2,10,2,-2,1,Internet,,12,4,0
,Aug,12-15,12/08/2014,17,Opinium,Ob,28,-4,32,-3,10,3,-4,-1,Internet,,21,4,1
,Aug,13-14,13/08/2014,,YouGov,Sun,35,1,35,-1,8,-2,0,2,Internet,,12,5,1
,Aug,13-14,13/08/2014,15,Populus,,32,-1,35,-2,9,0,-3,1,Internet,,14,5,0
,Aug,14-15,14/08/2014,17,YouGov,ST,34,-1,38,3,7,-1,-4,-4,Internet,,13,4,1
,Aug,15-17,15/08/2014,18,Populus,,32,0,37,2,9,0,-5,2,Internet,,14,3,1
,Aug,17-18,17/08/2014,,YouGov,Sun,33,-1,38,0,8,1,-5,-1,Internet,,12,4,0
,Aug,18-19,18/08/2014,,YouGov,Sun,36,3,37,-1,9,1,-1,4,Internet,,12,3,0
,Aug,19-20,19/08/2014,,YouGov,Sun,34,-2,38,1,9,0,-4,-3,Internet,,11,4,0
,Aug,20-21,20/08/2014,,YouGov,Sun,33,-1,38,0,8,-1,-5,-1,Internet,,12,5,0
,Aug,20-21,20/08/2014,22,Populus,,33,1,39,2,9,0,-6,-1,Internet,,11,3,0
,Aug,20-22,20/08/2014,24,ComRes,IoS/SM,32,1,34,0,8,-1,-2,1,Internet,,18,3,1
,Aug,21-22,21/08/2014,25,YouGov,ST,34,1,36,-2,8,0,-2,4,Internet,,14,5,0
,Aug,22-25,22/08/2014,26,Populus,,32,-1,38,-1,8,-1,-6,0,Internet,,15,3,1
,Aug,25-26,25/08/2014,,YouGov,Sun,33,-1,37,1,8,0,-4,-2,Internet,,13,5,0
,Aug,26-27,26/08/2014,,YouGov,Sun,34,1,35,-2,7,-1,-1,3,Internet,,14,6,0
,Aug,26-29,26/08/2014,31,Opinium,Ob,30,2,36,4,7,-3,-6,-2,Internet,,16,4,1
,Aug,27-28,27/08/2014,29,Populus,,35,3,34,-4,8,0,1,7,Internet,,13,5,0
,Aug,27-28,27/08/2014,,YouGov,Sun,33,-1,36,1,7,0,-3,-2,Internet,,13,5,1
,Aug,28-29,28/08/2014,31,YouGov,ST,32,-1,36,0,7,0,-4,-1,Internet,,16,4,0
,Aug,29-31,29/08/2014,1,Populus,,32,-3,36,2,9,1,-4,-5,Internet,,15,3,1
,Aug,29-31,29/08/2014,2,ComRes,Ind,28,1,35,2,9,1,-7,-1,Phone,,17,6,0
,Aug,31-1,31/08/2014,,YouGov,Sun,34,2,35,-1,7,0,-1,3,Internet,,14,5,0
,Sep,1-2,01/09/2014,,YouGov,Sun,32,-2,35,0,8,1,-3,-2,Internet,,15,5,0
,Sep,2-3,02/09/2014,,YouGov,Sun,33,1,36,1,7,-1,-3,0,Internet,,14,5,0
,Sep,3-4,03/09/2014,,YouGov,Sun,32,-1,36,0,7,0,-4,-1,Internet,,16,5,1
,Sep,3-4,03/09/2014,5,Populus,,32,0,38,2,8,-1,-6,-2,Internet,,14,4,0
,Sep,4-5,04/09/2014,7,YouGov,ST,33,1,35,-1,7,0,-2,2,Internet,,15,4,0
,Sep,5-7,05/09/2014,8,Populus,,34,2,36,-2,9,1,-2,4,Internet,,12,4,1
,Sep,5-7,05/09/2014,8,Lord Ashcroft,,28,-2,35,2,8,0,-7,-4,Phone,,18,6,
,Sep,6-9,06/09/2014,12,MORI,ES,34,1,33,0,7,0,1,1,Phone,Certain to vote,15,6,0
,Sep,7-8,07/09/2014,,YouGov,Sun,31,-2,36,1,8,1,-5,-3,Internet,,16,5,0
,Sep,8-9,08/09/2014,,YouGov,Sun,30,-1,36,0,8,0,-6,-1,Internet,,16,5,0
,Sep,9-10,09/09/2014,,YouGov,Sun,32,2,38,2,6,-2,-6,0,Internet,,14,5,1
,Sep,9-11,09/09/2014,14,Opinium,Ob,29,-1,37,1,7,0,-8,-2,Internet,,19,4,0
,Sep,10-11,10/09/2014,,YouGov,Sun,31,-1,35,-3,7,1,-4,2,Internet,,16,5,1
,Sep,10-11,10/09/2014,12,Populus,,33,-1,37,1,9,0,-4,-2,Internet,,13,2,1
,Sep,11-12,11/09/2014,14,YouGov,ST,32,1,35,0,7,0,-3,1,Internet,,15,6,1
,Sep,12,12/09/2014,14,Survation,MoS,31,,35,,8,,-4,,Internet,GB,19,3,2
,Sep,12-14,12/09/2014,15,Lord Ashcroft,,33,5,33,-2,9,1,0,7,Phone,,14,6,
,Sep,12-14,12/09/2014,15,ICM,Gu,33,2,35,-3,10,-2,-2,5,Phone,,9,,
,Sep,12-14,12/09/2014,15,Populus,,34,1,35,-2,9,0,-1,3,Internet,,13,3,1
,Sep,14-15,14/09/2014,,YouGov,Sun,31,-1,35,0,7,0,-4,-1,Internet,,15,6,0
,Sep,15-16,15/09/2014,,YouGov,Sun,34,3,37,2,7,0,-3,1,Internet,,12,6,0
,Sep,16-17,16/09/2014,,YouGov,Sun,33,-1,36,-1,8,1,-3,0,Internet,,13,5,0
,Sep,17-18,17/09/2014,,YouGov,Sun,33,0,35,-1,8,0,-2,1,Internet,,14,5,0
,Sep,17-18,17/09/2014,19,Populus,,32,-2,36,1,9,0,-4,-3,Internet,,15,4,1
,Sep,18-19,18/09/2014,21,YouGov,ST,31,-2,36,1,7,-1,-5,-3,Internet,,16,5,0
,Sep,19-21,19/09/2014,22,Lord Ashcroft,,27,-6,33,0,9,0,-6,-6,Phone,,17,6,
,Sep,19-21,19/09/2014,22,Populus,,33,1,37,1,9,0,-4,0,Internet,,12,4,0
,Sep,21-22,21/09/2014,,YouGov,Sun,33,2,35,-1,7,0,-2,3,Internet,,14,5,1
,Sep,22-23,22/09/2014,,YouGov,Sun,31,-2,37,2,7,0,-6,-4,Internet,,15,5,0
,Sep,23-24,23/09/2014,,YouGov,Sun,33,2,37,0,7,0,-4,2,Internet,,13,5,1
,Sep,23-26,23/09/2014,28,Opinium,Ob,32,3,34,-3,7,0,-2,6,Internet,,17,4,1
,Sep,24-25,24/09/2014,,YouGov,Sun,31,-2,37,0,7,0,-6,-2,Internet,,13,6,0
,Sep,24-25,24/09/2014,26,Populus,,33,0,37,0,9,0,-4,0,Internet,,13,3,0
,Sep,24-26,24/09/2014,28,ComRes,IoS/SM,29,-3,35,1,7,-1,-6,-4,Internet,,19,4,0
,Sep,25-26,25/09/2014,28,YouGov,ST,31,0,36,-1,6,-1,-5,1,Internet,,15,6,0
,Sep,26-28,26/09/2014,29,Lord Ashcroft,,32,5,32,-1,8,-1,0,6,Phone,,17,4,
,Sep,26-28,26/09/2014,1,ComRes,Ind,29,1,35,0,10,1,-6,1,Phone,,15,4,0
,Sep,26-28,26/09/2014,29,Populus,,34,1,36,-1,7,-2,-2,2,Internet,,14,5,0
,Sep,28-29,28/09/2014,,YouGov,Sun,31,0,36,0,7,1,-5,0,Internet,,16,4,0
,Sep,29-30,29/09/2014,,YouGov,Sun,31,0,36,0,7,0,-5,0,Internet,,15,5,0
,Sep,30-1,30/09/2014,,YouGov,Sun,31,0,38,2,7,0,-7,-2,Internet,,15,5,0
,Oct,1-2,01/10/2014,3,Populus,,33,-1,38,2,8,1,-5,-3,Internet,,13,3,1
,Oct,1-2,01/10/2014,,YouGov,Sun,35,4,34,-4,6,-1,1,8,Internet,,14,5,1
,Oct,2-3,02/10/2014,5,YouGov,ST,36,1,34,0,7,1,2,1,Internet,,13,5,0
,Oct,3-5,03/10/2014,6,Lord Ashcroft,,32,0,30,-2,7,-1,2,2,Phone,,17,7,
,Oct,3-5,03/10/2014,6,Populus,,31,-2,37,-1,8,0,-6,-1,Internet,,15,3,0
,Oct,3-5,03/10/2014,,ICM,Gu,,,,,,,,,,,,,
,Oct,5-6,05/10/2014,,YouGov,Sun,35,-1,33,-1,8,1,2,0,Internet,,13,4,1
,Oct,6-7,06/10/2014,,YouGov,Sun,32,-3,34,1,8,0,-2,-4,Internet,,15,5,0
,Oct,7-8,07/10/2014,,YouGov,Sun,33,1,34,0,7,-1,-1,1,Internet,,14,6,0
,Oct,7-10,07/10/2014,12,Opinium,Ob,28,-4,35,1,9,2,-7,-5,Internet,,17,4,1
,Oct,8-9,08/10/2014,10,Populus,,34,3,35,-2,9,1,-1,5,Internet,,13,4,0
,Oct,8-9,08/10/2014,,YouGov,Sun,30,-3,35,1,9,2,-5,-4,Internet,,,,
,Oct,8-9,08/10/2014,,Lord Ashcroft,,31,,34,,8,,-3,,Internet,,18,4,0
,Oct,8-9,08/10/2014,12,ICM,STel,,,,,,,,,Internet,,,,
,Oct,9-10,09/10/2014,12,YouGov,ST,32,2,34,-1,9,0,-2,3,Internet,,16,5,1
,Oct,10,10/10/2014,12,Survation,MoS,31,0,31,-4,7,-1,0,4,Internet,GB,25,2,0
,Oct,10-12,10/10/2014,13,Populus,,35,1,36,1,9,0,-1,0,Internet,,13,3,0
,Oct,10-12,10/10/2014,13,Lord Ashcroft,,28,-4,32,2,8,1,-4,-6,Phone,,19,5,
,Oct,10-12,10/10/2014,14,ICM,Gu,31,-2,35,0,11,1,-4,-2,Phone,,14,4,
,Oct,11-14,11/10/2014,15,MORI,ES,30,-4,33,0,8,1,-3,-4,Phone,Certain to vote,16,5,1
,Oct,12-13,12/10/2014,,YouGov,Sun,31,-1,34,0,7,-2,-3,-1,Internet,,17,4,0
,Oct,13-14,13/10/2014,,YouGov,Sun,30,-1,34,0,8,1,-4,-1,Internet,,18,5,0
,Oct,14-15,14/10/2014,,YouGov,Sun,31,1,33,-1,7,-1,-2,2,Internet,,19,5,0
,Oct,15-16,15/10/2014,17,Populus,,33,-2,35,-1,10,1,-2,-1,Internet,,14,4,0
,Oct,15-16,15/10/2014,19,ComRes,IoS/SM,31,2,34,-1,7,0,-3,3,Internet,,19,4,1
,Oct,15-16,15/10/2014,,YouGov,Sun,31,0,32,-1,8,1,-1,1,Internet,,18,7,0
,Oct,16-17,16/10/2014,19,YouGov,ST,32,1,35,3,7,-1,-3,-2,Internet,,16,5,0
,Oct,17-19,17/10/2014,20,Lord Ashcroft,,28,0,31,-1,7,-1,-3,1,Phone,,18,8,
,Oct,17-19,17/10/2014,20,Populus,,34,1,36,1,9,-1,-2,0,Internet,,13,3,1
,Oct,19-20,19/10/2014,,YouGov,Sun,31,-1,33,-2,7,0,-2,1,Internet,,15,6,0
,Oct,20-21,20/10/2014,,YouGov,Sun,32,1,33,0,8,1,-1,1,Internet,,16,5,0
,Oct,21-22,21/10/2014,,YouGov,Sun,31,-1,33,0,7,-1,-2,-1,Internet,,17,5,0
,Oct,21-24,21/10/2014,26,Opinium,Ob,33,5,33,-2,6,-3,0,7,Internet,,18,4,0
,Oct,22-23,22/10/2014,,YouGov,Sun,34,3,34,1,6,-1,0,2,Internet,,15,6,0
,Oct,22-23,22/10/2014,24,Populus,,33,-1,35,-1,9,0,-2,0,Internet,,15,3,0
,Oct,23-24,23/10/2014,26,YouGov,ST,33,-1,33,-1,7,1,0,0,Internet,,16,6,0
,Oct,24-26,24/10/2014,27,Lord Ashcroft,,31,3,31,0,7,0,0,3,Phone,,18,5,
,Oct,24-26,24/10/2014,27,Populus,,34,1,36,1,8,-1,-2,0,Internet,,13,3,0
,Oct,24-26,24/10/2014,28,ComRes,Ind,30,1,30,-5,9,-1,0,6,Phone,,19,4,0
,Oct,26-27,26/10/2014,,YouGov,Sun,32,-1,32,-1,8,1,0,0,Internet,,18,6,0
,Oct,27-28,27/10/2014,,YouGov,Sun,32,0,33,1,8,0,-1,-1,Internet,,17,5,0
,Oct,28-29,28/10/2014,,YouGov,Sun,31,-1,34,1,6,-2,-3,-2,Internet,,17,7,0
,Oct,29-30,29/10/2014,,YouGov,Sun,33,2,32,-2,7,1,1,4,Internet,,15,7,0
,Oct,29-31,29/10/2014,31,Populus,,34,0,34,-2,8,0,0,2,Internet,,15,5,0
,Oct,30-31,30/10/2014,2,YouGov,ST,31,-2,32,0,7,0,-1,-2,Internet,,18,6,0
,Oct,31-1,03/10/2014,3,Survation,Mirror,27,-4,31,0,9,2,-4,-4,Internet,GB,24,3,0
,Oct,31-2,31/10/2014,3,Lord Ashcroft,,30,-1,29,-2,10,3,1,1,Phone,,16,6,
,Oct,31-2,31/10/2014,3,Populus,,34,0,35,1,9,1,-1,-1,Internet,,13,4,0
,Nov,2-3,02/11/2014,,YouGov,Sun,33,2,34,2,8,1,-1,0,Internet,,15,5,0
,Nov,3-4,03/11/2014,,YouGov,Sun,32,-1,34,0,7,-1,-2,-1,Internet,,15,6,0
,Nov,4-5,04/11/2014,,YouGov,Sun,32,0,33,-1,7,0,-1,1,Internet,,17,7,1
,Nov,4-7,04/11/2014,9,Opinium,Ob,29,-4,32,-1,9,3,-3,-3,Internet,,19,4,1
,Nov,5-6,05/11/2014,,YouGov,Sun,32,0,33,0,8,1,-1,0,Internet,,15,7,0
,Nov,5-6,05/11/2014,7,Populus,,33,-1,35,0,9,0,-2,-1,Internet,,14,4,0
,Nov,5-6,05/11/2014,9,ICM,STel,,,,,,,,,Internet,,,,
,Nov,6-7,06/11/2014,9,YouGov,ST,33,1,33,0,7,-1,0,1,Internet,,16,6,0
,Nov,7,07/11/2014,9,Survation,MoS,29,2,34,3,6,-3,-5,-1,Internet,GB,23,4,0
,Nov,7-9,07/11/2014,11,ICM,Gu,31,0,32,-3,11,0,-1,3,Phone,,14,6,
,Nov,7-9,07/11/2014,10,Populus,,34,1,36,1,8,-1,-2,0,Internet,,13,4,0
,Nov,7-9,07/11/2014,10,Lord Ashcroft,,30,0,29,0,10,0,1,0,Phone,,16,7,
,Nov,8-10,08/11/2014,12,MORI,ES,32,2,29,-4,9,1,3,6,Phone,Certain to vote,14,7,0
,Nov,9-10,09/11/2014,,YouGov,,32,-1,33,0,6,-1,-1,-1,Internet,,17,6,1
,Nov,10-11,10/11/2014,,YouGov,,33,1,34,1,7,1,-1,0,Internet,,15,6,1
,Nov,11-12,11/11/2014,,YouGov,,32,-1,35,1,7,0,-3,-2,Internet,,15,6,0
,Nov,12-13,12/11/2014,,YouGov,,33,1,32,-3,8,1,1,4,Internet,,15,6,0
,Nov,12-13,12/11/2014,14,Populus,,33,-1,35,-1,9,1,-2,0,Internet,,13,4,0
,Nov,12-14,12/11/2014,16,ComRes,IoS/SM,30,-1,34,0,8,1,-4,-1,Internet,,19,3,0
,Nov,13-14,13/11/2014,16,YouGov,ST,31,-2,33,1,7,-1,-2,-3,Internet,,18,5,0
,Nov,14-16,14/11/2014,17,Lord Ashcroft,,29,-1,30,1,9,-1,-1,-2,Phone,,16,7,
,Nov,14-16,14/11/2014,17,Populus,,35,2,36,1,7,-2,-1,1,Internet,,11,5,0
,Nov,14-24,14/11/2014,,Lord Ashcroft,,29,,33,,7,,-4,,Internet,,19,6,
,Nov,14-17,14/11/2014,18,Opinium,,34,5,33,1,5,-4,1,4,Internet,,18,4,
,Nov,16-17,16/11/2014,,YouGov,,33,2,32,-1,7,0,1,3,Internet,,15,8,1
,Nov,17-18,17/11/2014,,YouGov,,32,-1,34,2,7,0,-2,-3,Internet,,15,6,0
,Nov,18-19,18/11/2014,,YouGov,,34,2,33,-1,7,0,1,3,Internet,,14,6,0
,Nov,18-20,18/11/2014,23,Opinium,Ob,30,-4,33,0,7,2,-3,-4,Internet,,19,4,1
,Nov,19-20,19/11/2014,21,Populus,,33,-2,36,0,9,2,-3,-2,Internet,,14,4,0
,Nov,19-20,19/11/2014,,YouGov,,34,0,33,0,7,0,1,0,Internet,,15,6,0
,Nov,19-21,19/11/2014,23,YouGov,Sun on Sunday,33,-1,34,1,8,1,-1,-2,Internet,,15,5,0
,Nov,20-21,20/11/2014,23,YouGov,ST,33,0,33,-1,7,-1,0,1,Internet,,16,6,0
,Nov,21-23,21/11/2014,24,Lord Ashcroft,,27,-2,32,2,7,-2,-5,-4,Phone,,18,7,
,Nov,21-23,21/11/2014,24,Populus,,31,-2,36,0,9,0,-5,-2,Internet,,15,5,0
